ID or #		Start	End	Type	Contig
cds-NP_415212.1		712038	712802	complete	NODE_30_length_40969_cov_366.069671:17906-17142
gene-b0687		712987	713532	complete	NODE_30_length_40969_cov_366.069671:16957-16412
cds-NP_415213.1		712987	713532	complete	NODE_30_length_40969_cov_366.069671:16957-16412
gene-b0688		713558	715198	complete	NODE_30_length_40969_cov_366.069671:16386-14746
cds-NP_415214.1		713558	715198	complete	NODE_30_length_40969_cov_366.069671:16386-14746
gene-b0689		715412	715906	complete	NODE_30_length_40969_cov_366.069671:14532-14038
cds-NP_415215.1		715412	715906	complete	NODE_30_length_40969_cov_366.069671:14532-14038
gene-b0691		715947	716597	complete	NODE_30_length_40969_cov_366.069671:13997-13347
gene-b4636		716721	716870	complete	NODE_30_length_40969_cov_366.069671:13223-13074
gene-b0692		716946	718265	complete	NODE_30_length_40969_cov_366.069671:12998-11679
cds-NP_415219.1		716946	718265	complete	NODE_30_length_40969_cov_366.069671:12998-11679
gene-b0693		718262	720460	complete	NODE_30_length_40969_cov_366.069671:11682-9484
cds-NP_415220.1		718262	720460	complete	NODE_30_length_40969_cov_366.069671:11682-9484
gene-b4803		720718	720822	complete	NODE_30_length_40969_cov_366.069671:9226-9122
cds-YP_010051176.1		720718	720822	complete	NODE_30_length_40969_cov_366.069671:9226-9122
gene-b0694		721056	721733	complete	NODE_30_length_40969_cov_366.069671:8888-8211
cds-NP_415222.1		721056	721733	complete	NODE_30_length_40969_cov_366.069671:8888-8211
gene-b0695		721730	724414	complete	NODE_30_length_40969_cov_366.069671:8214-5530
cds-NP_415223.1		721730	724414	complete	NODE_30_length_40969_cov_366.069671:8214-5530
gene-b0696		724407	724979	complete	NODE_30_length_40969_cov_366.069671:5537-4965
cds-NP_415224.1		724407	724979	complete	NODE_30_length_40969_cov_366.069671:5537-4965
gene-b0697		724988	727036	complete	NODE_30_length_40969_cov_366.069671:4956-2908
cds-NP_415225.1		724988	727036	complete	NODE_30_length_40969_cov_366.069671:4956-2908
gene-b0698		727059	728732	complete	NODE_30_length_40969_cov_366.069671:2885-1212
cds-NP_415226.1		727059	728732	complete	NODE_30_length_40969_cov_366.069671:2885-1212
gene-b4513		728732	728821	complete	NODE_30_length_40969_cov_366.069671:1212-1123
cds-YP_588443.1		728732	728821	complete	NODE_30_length_40969_cov_366.069671:1212-1123
gene-b0699		729134	729340	complete	NODE_30_length_40969_cov_366.069671:810-604
cds-NP_415228.1		729134	729340	complete	NODE_30_length_40969_cov_366.069671:810-604
gene-b0700		729583	733776	partial	NODE_30_length_40969_cov_366.069671:361-1,NODE_66_length_676_cov_363.115192:676-1,NODE_26_length_47992_cov_377.344047:1-624
cds-NP_415229.1		729583	733776	partial	NODE_30_length_40969_cov_366.069671:361-1,NODE_66_length_676_cov_363.115192:676-1,NODE_26_length_47992_cov_377.344047:1-624
gene-b0702		733776	734102	complete	NODE_26_length_47992_cov_377.344047:624-950
cds-NP_415230.1		733776	734102	complete	NODE_26_length_47992_cov_377.344047:624-950
gene-b0703		734220	735653	complete	NODE_26_length_47992_cov_377.344047:1068-2501
gene-b0704		735650	736219	complete	NODE_26_length_47992_cov_377.344047:2498-3067
cds-NP_415232.1		735650	736219	complete	NODE_26_length_47992_cov_377.344047:2498-3067
gene-b4514		736445	736699	complete	NODE_26_length_47992_cov_377.344047:3293-3547
cds-YP_009518758.1		736445	736699	complete	NODE_26_length_47992_cov_377.344047:3293-3547
gene-b0705		736900	737961	complete	NODE_26_length_47992_cov_377.344047:3748-4809
gene-b0706		738092	738853	complete	NODE_26_length_47992_cov_377.344047:4940-5701
cds-NP_415234.1		738092	738853	complete	NODE_26_length_47992_cov_377.344047:4940-5701
gene-b0707		739001	739510	complete	NODE_26_length_47992_cov_377.344047:5849-6358
cds-NP_415235.1		739001	739510	complete	NODE_26_length_47992_cov_377.344047:5849-6358
gene-b0708		739507	740925	complete	NODE_26_length_47992_cov_377.344047:6355-7773
cds-NP_415236.1		739507	740925	complete	NODE_26_length_47992_cov_377.344047:6355-7773
gene-b0709		741075	742556	complete	NODE_26_length_47992_cov_377.344047:7923-9404
cds-NP_415237.1		741075	742556	complete	NODE_26_length_47992_cov_377.344047:7923-9404
gene-b0710		742827	743570	complete	NODE_26_length_47992_cov_377.344047:9675-10418
cds-NP_415238.1		742827	743570	complete	NODE_26_length_47992_cov_377.344047:9675-10418
gene-b0711		743593	744249	complete	NODE_26_length_47992_cov_377.344047:10441-11097
cds-NP_415239.1		743593	744249	complete	NODE_26_length_47992_cov_377.344047:10441-11097
gene-b0712		744243	745175	complete	NODE_26_length_47992_cov_377.344047:11091-12023
cds-NP_415240.1		744243	745175	complete	NODE_26_length_47992_cov_377.344047:11091-12023
gene-b0713		745165	745899	complete	NODE_26_length_47992_cov_377.344047:12013-12747
cds-NP_415241.1		745165	745899	complete	NODE_26_length_47992_cov_377.344047:12013-12747
gene-b0714		745935	746726	complete	NODE_26_length_47992_cov_377.344047:12783-13574
cds-NP_415242.1		745935	746726	complete	NODE_26_length_47992_cov_377.344047:12783-13574
gene-b0715		746723	747769	complete	NODE_26_length_47992_cov_377.344047:13571-14617
cds-NP_415243.4		746723	747769	complete	NODE_26_length_47992_cov_377.344047:13571-14617
gene-b0716		747921	748982	complete	NODE_26_length_47992_cov_377.344047:14769-15830
cds-NP_415244.4		747921	748982	complete	NODE_26_length_47992_cov_377.344047:14769-15830
gene-b0717		748979	749707	complete	NODE_26_length_47992_cov_377.344047:15827-16555
cds-NP_415245.1		748979	749707	complete	NODE_26_length_47992_cov_377.344047:15827-16555
gene-b0718		749722	752169	complete	NODE_26_length_47992_cov_377.344047:16570-19017
cds-NP_415246.2		749722	752169	complete	NODE_26_length_47992_cov_377.344047:16570-19017
gene-b0719		752229	752795	complete	NODE_26_length_47992_cov_377.344047:19077-19643
cds-NP_415247.1		752229	752795	complete	NODE_26_length_47992_cov_377.344047:19077-19643
gene-b0720		753185	754468	complete	NODE_26_length_47992_cov_377.344047:20033-21316
cds-NP_415248.1		753185	754468	complete	NODE_26_length_47992_cov_377.344047:20033-21316
gene-b4768		754658	754690	complete	NODE_26_length_47992_cov_377.344047:21506-21538
cds-YP_010051177.1		754658	754690	complete	NODE_26_length_47992_cov_377.344047:21506-21538
gene-b4735		754674	754781	complete	NODE_26_length_47992_cov_377.344047:21522-21629
cds-YP_009518759.1		754674	754781	complete	NODE_26_length_47992_cov_377.344047:21522-21629
gene-b0721		755177	755566	complete	NODE_26_length_47992_cov_377.344047:22025-22414
cds-NP_415249.1		755177	755566	complete	NODE_26_length_47992_cov_377.344047:22025-22414
gene-b0722		755560	755907	complete	NODE_26_length_47992_cov_377.344047:22408-22755
cds-NP_415250.1		755560	755907	complete	NODE_26_length_47992_cov_377.344047:22408-22755
gene-b0723		755907	757673	complete	NODE_26_length_47992_cov_377.344047:22755-24521
cds-NP_415251.1		755907	757673	complete	NODE_26_length_47992_cov_377.344047:22755-24521
gene-b0724		757689	758405	complete	NODE_26_length_47992_cov_377.344047:24537-25253
cds-NP_415252.1		757689	758405	complete	NODE_26_length_47992_cov_377.344047:24537-25253
gene-b0726		758706	761507	complete	NODE_26_length_47992_cov_377.344047:25554-28355
cds-NP_415254.1		758706	761507	complete	NODE_26_length_47992_cov_377.344047:25554-28355
gene-b0727		761522	762739	complete	NODE_26_length_47992_cov_377.344047:28370-29587
cds-NP_415255.1		761522	762739	complete	NODE_26_length_47992_cov_377.344047:28370-29587
gene-b0728		763014	764180	complete	NODE_26_length_47992_cov_377.344047:29862-31028
cds-NP_415256.1		763014	764180	complete	NODE_26_length_47992_cov_377.344047:29862-31028
gene-b0729		764180	765049	complete	NODE_26_length_47992_cov_377.344047:31028-31897
cds-NP_415257.1		764180	765049	complete	NODE_26_length_47992_cov_377.344047:31028-31897
gene-b4764		765050	765150	complete	NODE_26_length_47992_cov_377.344047:31898-31998
rna-b4764		765050	765150	complete	NODE_26_length_47992_cov_377.344047:31898-31998
exon-b4764-1		765050	765150	complete	NODE_26_length_47992_cov_377.344047:31898-31998
gene-b0730		765153	765875	complete	NODE_26_length_47992_cov_377.344047:32001-32723
cds-NP_415258.1		765153	765875	complete	NODE_26_length_47992_cov_377.344047:32001-32723
gene-b0731		765984	767960	complete	NODE_26_length_47992_cov_377.344047:32832-34808
cds-NP_415259.1		765984	767960	complete	NODE_26_length_47992_cov_377.344047:32832-34808
gene-b0732		767978	770611	complete	NODE_26_length_47992_cov_377.344047:34826-37459
cds-NP_415260.1		767978	770611	complete	NODE_26_length_47992_cov_377.344047:34826-37459
gene-b0733		771458	773026	complete	NODE_26_length_47992_cov_377.344047:38306-39874
cds-NP_415261.2		771458	773026	complete	NODE_26_length_47992_cov_377.344047:38306-39874
gene-b0734		773042	774181	complete	NODE_26_length_47992_cov_377.344047:39890-41029
cds-NP_415262.1		773042	774181	complete	NODE_26_length_47992_cov_377.344047:39890-41029
gene-b4515		774196	774309	complete	NODE_26_length_47992_cov_377.344047:41044-41157
cds-YP_588444.1		774196	774309	complete	NODE_26_length_47992_cov_377.344047:41044-41157
gene-b0735		774309	774602	complete	NODE_26_length_47992_cov_377.344047:41157-41450
cds-NP_415263.1		774309	774602	complete	NODE_26_length_47992_cov_377.344047:41157-41450
gene-b0736		774752	775156	complete	NODE_26_length_47992_cov_377.344047:41600-42004
cds-NP_415264.1		774752	775156	complete	NODE_26_length_47992_cov_377.344047:41600-42004
gene-b0737		775153	775845	complete	NODE_26_length_47992_cov_377.344047:42001-42693
cds-NP_415265.1		775153	775845	complete	NODE_26_length_47992_cov_377.344047:42001-42693
gene-b0738		775849	776277	complete	NODE_26_length_47992_cov_377.344047:42697-43125
cds-NP_415266.1		775849	776277	complete	NODE_26_length_47992_cov_377.344047:42697-43125
gene-b0739		776342	777607	complete	NODE_26_length_47992_cov_377.344047:43190-44455
cds-NP_415267.1		776342	777607	complete	NODE_26_length_47992_cov_377.344047:43190-44455
gene-b0740		777740	779032	complete	NODE_26_length_47992_cov_377.344047:44588-45880
cds-NP_415268.1		777740	779032	complete	NODE_26_length_47992_cov_377.344047:44588-45880
gene-b0741		779067	779588	complete	NODE_26_length_47992_cov_377.344047:45915-46436
cds-NP_415269.1		779067	779588	complete	NODE_26_length_47992_cov_377.344047:45915-46436
gene-b0742		779598	780389	complete	NODE_26_length_47992_cov_377.344047:46446-47237
cds-NP_415270.1		779598	780389	complete	NODE_26_length_47992_cov_377.344047:46446-47237
gene-b0743		780554	780629	complete	NODE_26_length_47992_cov_377.344047:47402-47477
rna-b0743		780554	780629	complete	NODE_26_length_47992_cov_377.344047:47402-47477
exon-b0743-1		780554	780629	complete	NODE_26_length_47992_cov_377.344047:47402-47477
gene-b0744		780765	780840	complete	NODE_26_length_47992_cov_377.344047:47613-47688
rna-b0744		780765	780840	complete	NODE_26_length_47992_cov_377.344047:47613-47688
exon-b0744-1		780765	780840	complete	NODE_26_length_47992_cov_377.344047:47613-47688
gene-b0745		780843	780918	complete	NODE_26_length_47992_cov_377.344047:47691-47766
rna-b0745		780843	780918	complete	NODE_26_length_47992_cov_377.344047:47691-47766
exon-b0745-1		780843	780918	complete	NODE_26_length_47992_cov_377.344047:47691-47766
gene-b0746		781068	781143	complete	NODE_26_length_47992_cov_377.344047:47916-47991
rna-b0746		781068	781143	complete	NODE_26_length_47992_cov_377.344047:47916-47991
exon-b0746-1		781068	781143	complete	NODE_26_length_47992_cov_377.344047:47916-47991
gene-b0750		782085	783128	complete	NODE_4_length_268404_cov_369.672366:508-1551
cds-NP_415271.1		782085	783128	complete	NODE_4_length_268404_cov_369.672366:508-1551
gene-b0751		783166	783885	complete	NODE_4_length_268404_cov_369.672366:1589-2308
cds-NP_415272.1		783166	783885	complete	NODE_4_length_268404_cov_369.672366:1589-2308
gene-b0752		783882	784823	complete	NODE_4_length_268404_cov_369.672366:2305-3246
cds-NP_415273.1		783882	784823	complete	NODE_4_length_268404_cov_369.672366:2305-3246
gene-b0753		784937	785317	complete	NODE_4_length_268404_cov_369.672366:3360-3740
cds-NP_415274.1		784937	785317	complete	NODE_4_length_268404_cov_369.672366:3360-3740
gene-b0754		785633	786685	complete	NODE_4_length_268404_cov_369.672366:4056-5108
cds-NP_415275.1		785633	786685	complete	NODE_4_length_268404_cov_369.672366:4056-5108
gene-b0755		786843	787595	complete	NODE_4_length_268404_cov_369.672366:5266-6018
cds-NP_415276.1		786843	787595	complete	NODE_4_length_268404_cov_369.672366:5266-6018
gene-b0756		787797	788837	complete	NODE_4_length_268404_cov_369.672366:6220-7260
cds-NP_415277.1		787797	788837	complete	NODE_4_length_268404_cov_369.672366:6220-7260
gene-b0757		788831	789979	complete	NODE_4_length_268404_cov_369.672366:7254-8402
cds-NP_415278.1		788831	789979	complete	NODE_4_length_268404_cov_369.672366:7254-8402
gene-b0758		789983	791029	complete	NODE_4_length_268404_cov_369.672366:8406-9452
cds-NP_415279.1		789983	791029	complete	NODE_4_length_268404_cov_369.672366:8406-9452
gene-b0759		791039	792055	complete	NODE_4_length_268404_cov_369.672366:9462-10478
cds-NP_415280.3		791039	792055	complete	NODE_4_length_268404_cov_369.672366:9462-10478
gene-b0760		792316	793788	complete	NODE_4_length_268404_cov_369.672366:10739-12211
cds-NP_415281.1		792316	793788	complete	NODE_4_length_268404_cov_369.672366:10739-12211
gene-b0761		793856	794644	complete	NODE_4_length_268404_cov_369.672366:12279-13067
cds-NP_415282.1		793856	794644	complete	NODE_4_length_268404_cov_369.672366:12279-13067
gene-b0762		794773	794922	complete	NODE_4_length_268404_cov_369.672366:13196-13345
cds-NP_415283.1		794773	794922	complete	NODE_4_length_268404_cov_369.672366:13196-13345
gene-b0763		795089	795862	complete	NODE_4_length_268404_cov_369.672366:13512-14285
cds-NP_415284.1		795089	795862	complete	NODE_4_length_268404_cov_369.672366:13512-14285
gene-b0764		795862	796551	complete	NODE_4_length_268404_cov_369.672366:14285-14974
cds-NP_415285.1		795862	796551	complete	NODE_4_length_268404_cov_369.672366:14285-14974
gene-b0765		796554	797612	complete	NODE_4_length_268404_cov_369.672366:14977-16035
cds-NP_415286.1		796554	797612	complete	NODE_4_length_268404_cov_369.672366:14977-16035
gene-b0766		797613	798431	complete	NODE_4_length_268404_cov_369.672366:16036-16854
cds-NP_415287.1		797613	798431	complete	NODE_4_length_268404_cov_369.672366:16036-16854
gene-b0767		798586	799581	complete	NODE_4_length_268404_cov_369.672366:17009-18004
cds-NP_415288.1		798586	799581	complete	NODE_4_length_268404_cov_369.672366:17009-18004
gene-b0768		799622	800575	complete	NODE_4_length_268404_cov_369.672366:18045-18998
cds-NP_415289.4		799622	800575	complete	NODE_4_length_268404_cov_369.672366:18045-18998
gene-b0769		800759	801811	complete	NODE_4_length_268404_cov_369.672366:19182-20234
cds-NP_415290.1		800759	801811	complete	NODE_4_length_268404_cov_369.672366:19182-20234
gene-b0770		801887	803320	complete	NODE_4_length_268404_cov_369.672366:20310-21743
cds-NP_415291.1		801887	803320	complete	NODE_4_length_268404_cov_369.672366:20310-21743
gene-b0771		803503	805764	complete	NODE_4_length_268404_cov_369.672366:21926-24187
cds-NP_415292.2		803503	805764	complete	NODE_4_length_268404_cov_369.672366:21926-24187
gene-b0772		805998	807281	complete	NODE_4_length_268404_cov_369.672366:24421-25704
cds-NP_415293.1		805998	807281	complete	NODE_4_length_268404_cov_369.672366:24421-25704
gene-b0773		807433	807909	complete	NODE_4_length_268404_cov_369.672366:25856-26332
cds-NP_415294.1		807433	807909	complete	NODE_4_length_268404_cov_369.672366:25856-26332
gene-b0774		807968	809257	complete	NODE_4_length_268404_cov_369.672366:26391-27680
cds-NP_415295.1		807968	809257	complete	NODE_4_length_268404_cov_369.672366:26391-27680
gene-b0775		809344	810384	complete	NODE_4_length_268404_cov_369.672366:27767-28807
cds-NP_415296.1		809344	810384	complete	NODE_4_length_268404_cov_369.672366:27767-28807
gene-b0776		810381	811535	complete	NODE_4_length_268404_cov_369.672366:28804-29958
cds-NP_415297.1		810381	811535	complete	NODE_4_length_268404_cov_369.672366:28804-29958
gene-b0777		811522	812277	complete	NODE_4_length_268404_cov_369.672366:29945-30700
cds-NP_415298.1		811522	812277	complete	NODE_4_length_268404_cov_369.672366:29945-30700
gene-b0778		812270	812947	complete	NODE_4_length_268404_cov_369.672366:30693-31370
cds-NP_415299.1		812270	812947	complete	NODE_4_length_268404_cov_369.672366:30693-31370
gene-b0779		813526	815547	complete	NODE_4_length_268404_cov_369.672366:31949-33970
cds-NP_415300.1		813526	815547	complete	NODE_4_length_268404_cov_369.672366:31949-33970
gene-b0780		815739	816647	complete	NODE_4_length_268404_cov_369.672366:34162-35070
cds-NP_415301.1		815739	816647	complete	NODE_4_length_268404_cov_369.672366:34162-35070
gene-b0781		817044	818033	complete	NODE_4_length_268404_cov_369.672366:35467-36456
cds-NP_415302.1		817044	818033	complete	NODE_4_length_268404_cov_369.672366:35467-36456
gene-b0782		818055	818567	complete	NODE_4_length_268404_cov_369.672366:36478-36990
cds-NP_415303.1		818055	818567	complete	NODE_4_length_268404_cov_369.672366:36478-36990
gene-b0783		818570	819055	complete	NODE_4_length_268404_cov_369.672366:36993-37478
cds-NP_415304.1		818570	819055	complete	NODE_4_length_268404_cov_369.672366:36993-37478
gene-b0784		819048	819293	complete	NODE_4_length_268404_cov_369.672366:37471-37716
cds-NP_415305.1		819048	819293	complete	NODE_4_length_268404_cov_369.672366:37471-37716
gene-b0785		819295	819747	complete	NODE_4_length_268404_cov_369.672366:37718-38170
cds-NP_415306.1		819295	819747	complete	NODE_4_length_268404_cov_369.672366:37718-38170
gene-b0786		819884	820588	complete	NODE_4_length_268404_cov_369.672366:38307-39011
cds-NP_415307.1		819884	820588	complete	NODE_4_length_268404_cov_369.672366:38307-39011
gene-b0787		820793	821506	complete	NODE_4_length_268404_cov_369.672366:39216-39929
cds-NP_415308.1		820793	821506	complete	NODE_4_length_268404_cov_369.672366:39216-39929
gene-b0788		821542	822498	complete	NODE_4_length_268404_cov_369.672366:39965-40921
cds-NP_415309.1		821542	822498	complete	NODE_4_length_268404_cov_369.672366:39965-40921
gene-b0789		822498	823739	complete	NODE_4_length_268404_cov_369.672366:40921-42162
cds-NP_415310.1		822498	823739	complete	NODE_4_length_268404_cov_369.672366:40921-42162
gene-b0790		823736	824497	complete	NODE_4_length_268404_cov_369.672366:42159-42920
cds-NP_415311.1		823736	824497	complete	NODE_4_length_268404_cov_369.672366:42159-42920
gene-b0791		824630	825040	complete	NODE_4_length_268404_cov_369.672366:43053-43463
cds-NP_415312.1		824630	825040	complete	NODE_4_length_268404_cov_369.672366:43053-43463
gene-b0792		825002	826108	complete	NODE_4_length_268404_cov_369.672366:43425-44531
cds-NP_415313.1		825002	826108	complete	NODE_4_length_268404_cov_369.672366:43425-44531
gene-b0793		826119	827252	complete	NODE_4_length_268404_cov_369.672366:44542-45675
cds-NP_415314.1		826119	827252	complete	NODE_4_length_268404_cov_369.672366:44542-45675
gene-b0794		827245	828981	complete	NODE_4_length_268404_cov_369.672366:45668-47404
cds-NP_415315.4		827245	828981	complete	NODE_4_length_268404_cov_369.672366:45668-47404
gene-b0795		828974	829972	complete	NODE_4_length_268404_cov_369.672366:47397-48395
cds-NP_415316.1		828974	829972	complete	NODE_4_length_268404_cov_369.672366:47397-48395
gene-b0796		829972	830643	complete	NODE_4_length_268404_cov_369.672366:48395-49066
cds-NP_415317.4		829972	830643	complete	NODE_4_length_268404_cov_369.672366:48395-49066
gene-b0797		830872	832236	complete	NODE_4_length_268404_cov_369.672366:49295-50659
cds-NP_415318.1		830872	832236	complete	NODE_4_length_268404_cov_369.672366:49295-50659
gene-b0798		832468	832950	complete	NODE_4_length_268404_cov_369.672366:50891-51373
cds-NP_415319.1		832468	832950	complete	NODE_4_length_268404_cov_369.672366:50891-51373
gene-b0799		833070	835220	complete	NODE_4_length_268404_cov_369.672366:51493-53643
cds-NP_415320.1		833070	835220	complete	NODE_4_length_268404_cov_369.672366:51493-53643
gene-b0800		835248	836210	complete	NODE_4_length_268404_cov_369.672366:53671-54633
cds-NP_415321.1		835248	836210	complete	NODE_4_length_268404_cov_369.672366:53671-54633
gene-b0801		836351	837436	complete	NODE_4_length_268404_cov_369.672366:54774-55859
cds-NP_415322.1		836351	837436	complete	NODE_4_length_268404_cov_369.672366:54774-55859
gene-b4814		837435	837531	complete	NODE_4_length_268404_cov_369.672366:55858-55954
rna-b4814		837435	837531	complete	NODE_4_length_268404_cov_369.672366:55858-55954
exon-b4814-1		837435	837531	complete	NODE_4_length_268404_cov_369.672366:55858-55954
gene-b4769		837503	837562	complete	NODE_4_length_268404_cov_369.672366:55926-55985
cds-YP_010051178.1		837503	837562	complete	NODE_4_length_268404_cov_369.672366:55926-55985
gene-b0802		837665	837925	complete	NODE_4_length_268404_cov_369.672366:56088-56348
cds-NP_415323.1		837665	837925	complete	NODE_4_length_268404_cov_369.672366:56088-56348
gene-b0803		838190	838456	complete	NODE_4_length_268404_cov_369.672366:56613-56879
cds-NP_415324.1		838190	838456	complete	NODE_4_length_268404_cov_369.672366:56613-56879
gene-b0804		838530	839207	complete	NODE_4_length_268404_cov_369.672366:56953-57630
cds-NP_415325.4		838530	839207	complete	NODE_4_length_268404_cov_369.672366:56953-57630
gene-b0805		839249	841531	complete	NODE_4_length_268404_cov_369.672366:57672-59954
cds-NP_415326.1		839249	841531	complete	NODE_4_length_268404_cov_369.672366:57672-59954
gene-b0806		841796	842056	complete	NODE_4_length_268404_cov_369.672366:60219-60479
cds-NP_415327.2		841796	842056	complete	NODE_4_length_268404_cov_369.672366:60219-60479
gene-b0807		842332	843258	complete	NODE_4_length_268404_cov_369.672366:60755-61681
cds-NP_415328.4		842332	843258	complete	NODE_4_length_268404_cov_369.672366:60755-61681
gene-b0808		843255	845480	complete	NODE_4_length_268404_cov_369.672366:61678-63903
cds-NP_415329.4		843255	845480	complete	NODE_4_length_268404_cov_369.672366:61678-63903
gene-b0809		845741	846463	complete	NODE_4_length_268404_cov_369.672366:64164-64886
cds-NP_415330.1		845741	846463	complete	NODE_4_length_268404_cov_369.672366:64164-64886
gene-b0810		846460	847119	complete	NODE_4_length_268404_cov_369.672366:64883-65542
cds-NP_415331.1		846460	847119	complete	NODE_4_length_268404_cov_369.672366:64883-65542
gene-b0811		847258	848004	complete	NODE_4_length_268404_cov_369.672366:65681-66427
cds-NP_415332.1		847258	848004	complete	NODE_4_length_268404_cov_369.672366:65681-66427
gene-b0812		848408	848911	complete	NODE_4_length_268404_cov_369.672366:66831-67334
cds-NP_415333.1		848408	848911	complete	NODE_4_length_268404_cov_369.672366:66831-67334
gene-b0813		849210	850097	complete	NODE_4_length_268404_cov_369.672366:67633-68520
cds-NP_415334.1		849210	850097	complete	NODE_4_length_268404_cov_369.672366:67633-68520
gene-b4736		850332	850397	complete	NODE_4_length_268404_cov_369.672366:68755-68820
cds-YP_009518760.1		850332	850397	complete	NODE_4_length_268404_cov_369.672366:68755-68820
gene-b0814		850450	850965	complete	NODE_4_length_268404_cov_369.672366:68873-69388
cds-NP_415335.1		850450	850965	complete	NODE_4_length_268404_cov_369.672366:68873-69388
gene-b0815		851014	852597	complete	NODE_4_length_268404_cov_369.672366:69437-71020
cds-NP_415336.1		851014	852597	complete	NODE_4_length_268404_cov_369.672366:69437-71020
gene-b4416		852725	853064	complete	NODE_4_length_268404_cov_369.672366:71148-71487
rna-b4416		852725	853064	complete	NODE_4_length_268404_cov_369.672366:71148-71487
exon-b4416-1		852725	853064	complete	NODE_4_length_268404_cov_369.672366:71148-71487
gene-b4705		852869	852997	complete	NODE_4_length_268404_cov_369.672366:71292-71420
cds-YP_009029995.1		852869	852997	complete	NODE_4_length_268404_cov_369.672366:71292-71420
gene-b0817		853183	853650	complete	NODE_4_length_268404_cov_369.672366:71606-72073
cds-NP_415338.1		853183	853650	complete	NODE_4_length_268404_cov_369.672366:71606-72073
gene-b0818		853647	854765	complete	NODE_4_length_268404_cov_369.672366:72070-73188
cds-NP_415339.1		853647	854765	complete	NODE_4_length_268404_cov_369.672366:72070-73188
gene-b0819		854824	855744	complete	NODE_4_length_268404_cov_369.672366:73247-74167
cds-NP_415340.1		854824	855744	complete	NODE_4_length_268404_cov_369.672366:73247-74167
gene-b0820		855963	857555	complete	NODE_4_length_268404_cov_369.672366:74386-75978
cds-NP_415341.1		855963	857555	complete	NODE_4_length_268404_cov_369.672366:74386-75978
gene-b0821		857796	859061	complete	NODE_4_length_268404_cov_369.672366:76219-77484
cds-NP_415342.1		857796	859061	complete	NODE_4_length_268404_cov_369.672366:76219-77484
gene-b0822		859213	860028	complete	NODE_4_length_268404_cov_369.672366:77636-78451
cds-NP_415343.1		859213	860028	complete	NODE_4_length_268404_cov_369.672366:77636-78451
gene-b0823		860174	862606	complete	NODE_4_length_268404_cov_369.672366:78597-81029
cds-NP_415344.1		860174	862606	complete	NODE_4_length_268404_cov_369.672366:78597-81029
gene-b0824		862612	863511	complete	NODE_4_length_268404_cov_369.672366:81035-81934
cds-NP_415345.2		862612	863511	complete	NODE_4_length_268404_cov_369.672366:81035-81934
gene-b0825		863642	864304	complete	NODE_4_length_268404_cov_369.672366:82065-82727
cds-NP_415346.4		863642	864304	complete	NODE_4_length_268404_cov_369.672366:82065-82727
gene-b0826		864380	865129	complete	NODE_4_length_268404_cov_369.672366:82803-83552
cds-NP_415347.1		864380	865129	complete	NODE_4_length_268404_cov_369.672366:82803-83552
gene-b0827		865129	866364	complete	NODE_4_length_268404_cov_369.672366:83552-84787
cds-NP_415348.1		865129	866364	complete	NODE_4_length_268404_cov_369.672366:83552-84787
gene-b0828		866568	867533	complete	NODE_4_length_268404_cov_369.672366:84991-85956
cds-NP_415349.1		866568	867533	complete	NODE_4_length_268404_cov_369.672366:84991-85956
gene-b0829		867520	869391	complete	NODE_4_length_268404_cov_369.672366:85943-87814
cds-NP_415350.2		867520	869391	complete	NODE_4_length_268404_cov_369.672366:85943-87814
gene-b0830		869411	870949	complete	NODE_4_length_268404_cov_369.672366:87834-89372
cds-NP_415351.1		869411	870949	complete	NODE_4_length_268404_cov_369.672366:87834-89372
gene-b0831		870967	871887	complete	NODE_4_length_268404_cov_369.672366:89390-90310
cds-NP_415352.1		870967	871887	complete	NODE_4_length_268404_cov_369.672366:89390-90310
gene-b0832		871890	872801	complete	NODE_4_length_268404_cov_369.672366:90313-91224
cds-NP_415353.1		871890	872801	complete	NODE_4_length_268404_cov_369.672366:90313-91224
gene-b0833		872979	875327	complete	NODE_4_length_268404_cov_369.672366:91402-93750
cds-NP_415354.1		872979	875327	complete	NODE_4_length_268404_cov_369.672366:91402-93750
gene-b0834		875335	876663	complete	NODE_4_length_268404_cov_369.672366:93758-95086
cds-NP_415355.1		875335	876663	complete	NODE_4_length_268404_cov_369.672366:93758-95086
gene-b0835		876710	878035	complete	NODE_4_length_268404_cov_369.672366:95133-96458
cds-NP_415356.1		876710	878035	complete	NODE_4_length_268404_cov_369.672366:95133-96458
gene-b0836		878248	878631	complete	NODE_4_length_268404_cov_369.672366:96671-97054
cds-NP_415357.1		878248	878631	complete	NODE_4_length_268404_cov_369.672366:96671-97054
gene-b0837		878742	879857	complete	NODE_4_length_268404_cov_369.672366:97165-98280
cds-NP_415358.1		878742	879857	complete	NODE_4_length_268404_cov_369.672366:97165-98280
gene-b0838		879854	880480	complete	NODE_4_length_268404_cov_369.672366:98277-98903
cds-NP_415359.4		879854	880480	complete	NODE_4_length_268404_cov_369.672366:98277-98903
gene-b0839		880727	881929	complete	NODE_4_length_268404_cov_369.672366:99150-100352
cds-NP_415360.1		880727	881929	complete	NODE_4_length_268404_cov_369.672366:99150-100352
gene-b0840		881976	882734	complete	NODE_4_length_268404_cov_369.672366:100399-101157
cds-NP_415361.1		881976	882734	complete	NODE_4_length_268404_cov_369.672366:100399-101157
